city_code,wilaya,year,population
22,Sidi Bel Abbès,1983,407903
23,Annaba,1983,417001
24,Guelma,1983,324569
25,Constantine,1983,608419
26,Médéa,1983,597665
27,Mostaganem,1983,463090
28,M'Sila,1983,556286
29,Mascara,1983,516996
30,Ouargla,1983,263360
31,Oran,1983,842064
32,El Bayadh,1983,142837
33,Illizi,1983,18094
34,Bordj Bou Arreridj,1983,394089
35,Boumerdès,1983,594217
36,El Tarf,1983,254302
37,Tindouf,1983,15009
38,Tissemsilt,1983,209021
39,El Oued,1983,348621
40,Khenchela,1983,223894
41,Souk Ahras,1983,273961
42,Tipaza,1983,565070
43,Mila,1983,469450
44,Aïn Defla,1983,492560
45,Naâma,1983,103671
46,Aïn Témouchent,1983,249358
47,Ghardaia,1983,198377
48,Relizane,1983,500695
1,Adrar,1984,205522
2,Chlef,1984,643970
3,Laghouat,1984,203866
4,Oum El Bouaghi,1984,381505
5,Batna,1984,717245
6,Béjaïa,1984,660978
7,Biskra,1984,406644
8,Béchar,1984,174224
9,Blida,1984,667414
10,Bouira,1984,497826
11,Tamanrasset,1984,89264
12,Tébessa,1984,387791
13,Tlemcen,1984,670248
14,Tiaret,1984,544557
15,Tizi Ouzou,1984,882513
16,Algiers,1984,1598829
17,Djelfa,1984,464458
18,Jijel,1984,446532
19,Sétif,1984,945024
20,Saïda,1984,222868
21,Skikda,1984,586535
22,Sidi Bel Abbès,1984,420694
23,Annaba,1984,430077
24,Guelma,1984,334747
25,Constantine,1984,627498
26,Médéa,1984,616406
27,Mostaganem,1984,477612
28,M'Sila,1984,573730
29,Mascara,1984,533208
30,Ouargla,1984,271618
31,Oran,1984,868469
32,El Bayadh,1984,147316
33,Illizi,1984,18662
34,Bordj Bou Arreridj,1984,406447
35,Boumerdès,1984,612851
36,El Tarf,1984,262277
37,Tindouf,1984,15479
38,Tissemsilt,1984,215575
39,El Oued,1984,359553
40,Khenchela,1984,230915
41,Souk Ahras,1984,282551
42,Tipaza,1984,582789
43,Mila,1984,484171
44,Aïn Defla,1984,508005
45,Naâma,1984,106922
46,Aïn Témouchent,1984,257178
47,Ghardaia,1984,204597
48,Relizane,1984,516396
1,Adrar,1985,211830
2,Chlef,1985,663734
3,Laghouat,1985,210123
4,Oum El Bouaghi,1985,393214
5,Batna,1985,739257
6,Béjaïa,1985,681264
7,Biskra,1985,419124
8,Béchar,1985,179571
9,Blida,1985,687897
10,Bouira,1985,513104
11,Tamanrasset,1985,92003
12,Tébessa,1985,399692
13,Tlemcen,1985,690818
14,Tiaret,1985,561270
15,Tizi Ouzou,1985,909597
16,Algiers,1985,1647897
17,Djelfa,1985,478712
18,Jijel,1985,460236
19,Sétif,1985,974027
20,Saïda,1985,229708
21,Skikda,1985,604536
22,Sidi Bel Abbès,1985,433605
23,Annaba,1985,443276
24,Guelma,1985,345020
25,Constantine,1985,646756
26,Médéa,1985,635324
27,Mostaganem,1985,492270
28,M'Sila,1985,591338
29,Mascara,1985,549572
30,Ouargla,1985,279954
31,Oran,1985,895123
32,El Bayadh,1985,151837
33,Illizi,1985,19234
34,Bordj Bou Arreridj,1985,418921
35,Boumerdès,1985,631659
36,El Tarf,1985,270326
37,Tindouf,1985,15954
38,Tissemsilt,1985,222191
39,El Oued,1985,370588
40,Khenchela,1985,238001
41,Souk Ahras,1985,291223
42,Tipaza,1985,600675
43,Mila,1985,499030
44,Aïn Defla,1985,523596
45,Naâma,1985,110204
46,Aïn Témouchent,1985,265071
47,Ghardaia,1985,210877
48,Relizane,1985,532244
1,Adrar,1986,218165
2,Chlef,1986,683585
3,Laghouat,1986,216407
4,Oum El Bouaghi,1986,404974
5,Batna,1986,761367
6,Béjaïa,1986,701639
7,Biskra,1986,431659
8,Béchar,1986,184942
9,Blida,1986,708470
10,Bouira,1986,528450
11,Tamanrasset,1986,94755
12,Tébessa,1986,411646
13,Tlemcen,1986,711479
14,Tiaret,1986,578057
15,Tizi Ouzou,1986,936802
16,Algiers,1986,1697182
17,Djelfa,1986,493029
18,Jijel,1986,474001
19,Sétif,1986,1003158
20,Saïda,1986,236578
21,Skikda,1986,622617
22,Sidi Bel Abbès,1986,446573
23,Annaba,1986,456534
24,Guelma,1986,355339
25,Constantine,1986,666099
26,Médéa,1986,654325
27,Mostaganem,1986,506992
28,M'Sila,1986,609024
29,Mascara,1986,566008
30,Ouargla,1986,288327
31,Oran,1986,921894
32,El Bayadh,1986,156378
33,Illizi,1986,19810
34,Bordj Bou Arreridj,1986,431450
35,Boumerdès,1986,650551
36,El Tarf,1986,278411
37,Tindouf,1986,16431
38,Tissemsilt,1986,228836
39,El Oued,1986,381671
40,Khenchela,1986,245120
41,Souk Ahras,1986,299933
42,Tipaza,1986,618640
43,Mila,1986,513955
44,Aïn Defla,1986,539256
45,Naâma,1986,113500
46,Aïn Témouchent,1986,272998
47,Ghardaia,1986,217183
48,Relizane,1986,548162
1,Adrar,1987,216931
2,Chlef,1987,679717
3,Laghouat,1987,215183
4,Oum El Bouaghi,1987,402683
5,Batna,1987,757059
6,Béjaïa,1987,697669
7,Biskra,1987,429217
8,Béchar,1987,183896
9,Blida,1987,704462
10,Bouira,1987,525460
11,Tamanrasset,1987,94219
12,Tébessa,1987,409317
13,Tlemcen,1987,707453
14,Tiaret,1987,574786
15,Tizi Ouzou,1987,931501
16,Algiers,1987,1687579
17,Djelfa,1987,490240
18,Jijel,1987,471319
19,Sétif,1987,997482
20,Saïda,1987,235240
21,Skikda,1987,619094
22,Sidi Bel Abbès,1987,444047
23,Annaba,1987,453951
24,Guelma,1987,353329
25,Constantine,1987,662330
26,Médéa,1987,650623
27,Mostaganem,1987,504124
28,M'Sila,1987,605578
29,Mascara,1987,562806
30,Ouargla,1987,286696
31,Oran,1987,916678
32,El Bayadh,1987,155494
33,Illizi,1987,19698
34,Bordj Bou Arreridj,1987,429009
35,Boumerdès,1987,646870
36,El Tarf,1987,276836
37,Tindouf,1987,16339
38,Tissemsilt,1987,227542
39,El Oued,1987,379512
40,Khenchela,1987,243733
41,Souk Ahras,1987,298236
42,Tipaza,1987,615140
43,Mila,1987,511047
44,Aïn Defla,1987,536205
45,Naâma,1987,112858
46,Aïn Témouchent,1987,271454
47,Ghardaia,1987,215955
48,Relizane,1987,545061
1,Adrar,1988,225503
2,Chlef,1988,701686
3,Laghouat,1988,224180
4,Oum El Bouaghi,1988,416081
5,Batna,1988,778288
6,Béjaïa,1988,714870
7,Biskra,1988,444293
8,Béchar,1988,188263
9,Blida,1988,705268
10,Bouira,1988,535745
11,Tamanrasset,1988,100766
12,Tébessa,1988,423500
13,Tlemcen,1988,721305
14,Tiaret,1988,585020
15,Tizi Ouzou,1988,950848
16,Algiers,1988,1784631
17,Djelfa,1988,528983
18,Jijel,1988,482162
19,Sétif,1988,1031931
20,Saïda,1988,238972
21,Skikda,1988,636330
22,Sidi Bel Abbès,1988,451968
23,Annaba,1988,465004
24,Guelma,1988,361616
25,Constantine,1988,676944
26,Médéa,1988,655513
27,Mostaganem,1988,515814
28,M'Sila,1988,625328
29,Mascara,1988,573050
30,Ouargla,1988,301411
31,Oran,1988,934503
32,El Bayadh,1988,164926
33,Illizi,1988,20737
34,Bordj Bou Arreridj,1988,443314
35,Boumerdès,1988,639229
36,El Tarf,1988,284638
37,Tindouf,1988,17624
38,Tissemsilt,1988,230492
39,El Oued,1988,394081
40,Khenchela,1988,255905
41,Souk Ahras,1988,305173
42,Tipaza,1988,596333
43,Mila,1988,529731
44,Aïn Defla,1988,547621
45,Naâma,1988,118632
46,Aïn Témouchent,1988,276730
47,Ghardaia,1988,223646
48,Relizane,1988,553562
1,Adrar,1989,234089
2,Chlef,1989,722993
3,Laghouat,1989,233422
4,Oum El Bouaghi,1989,429181
5,Batna,1989,799121
6,Béjaïa,1989,731374
7,Biskra,1989,459252
8,Béchar,1989,192603
9,Blida,1989,707415
10,Bouira,1989,545812
11,Tamanrasset,1989,107051
12,Tébessa,1989,437405
13,Tlemcen,1989,734924
14,Tiaret,1989,596002
15,Tizi Ouzou,1989,969409
16,Algiers,1989,1878171
17,Djelfa,1989,566718
18,Jijel,1989,492709
19,Sétif,1989,1065280
20,Saïda,1989,242785
21,Skikda,1989,653174
22,Sidi Bel Abbès,1989,459863
23,Annaba,1989,475693
24,Guelma,1989,369689
25,Constantine,1989,691412
26,Médéa,1989,660720
27,Mostaganem,1989,527445
28,M'Sila,1989,644938
29,Mascara,1989,583323
30,Ouargla,1989,315949
31,Oran,1989,953104
32,El Bayadh,1989,173764
33,Illizi,1989,21827
34,Bordj Bou Arreridj,1989,457138
35,Boumerdès,1989,633091
36,El Tarf,1989,292288
37,Tindouf,1989,18938
38,Tissemsilt,1989,233465
39,El Oued,1989,408469
40,Khenchela,1989,267541
41,Souk Ahras,1989,312084
42,Tipaza,1989,579291
43,Mila,1989,547765
44,Aïn Defla,1989,558990
45,Naâma,1989,124210
46,Aïn Témouchent,1989,281955
47,Ghardaia,1989,231271
48,Relizane,1989,562075
1,Adrar,1990,242688
2,Chlef,1990,743639
3,Laghouat,1990,242909
4,Oum El Bouaghi,1990,441985
5,Batna,1990,819559
6,Béjaïa,1990,747181
7,Biskra,1990,474095
8,Béchar,1990,196918
9,Blida,1990,710903
10,Bouira,1990,555661
11,Tamanrasset,1990,113073
12,Tébessa,1990,451031
13,Tlemcen,1990,748308
14,Tiaret,1990,607733
15,Tizi Ouzou,1990,987183
16,Algiers,1990,1968200
17,Djelfa,1990,603446
18,Jijel,1990,502961
19,Sétif,1990,1097530
20,Saïda,1990,246679
21,Skikda,1990,669625
22,Sidi Bel Abbès,1990,467731
23,Annaba,1990,486018
24,Guelma,1990,377548
25,Constantine,1990,705733
26,Médéa,1990,666244
27,Mostaganem,1990,539017
28,M'Sila,1990,664405
29,Mascara,1990,593625
30,Ouargla,1990,330310
31,Oran,1990,972483
32,El Bayadh,1990,182007
33,Illizi,1990,22969
34,Bordj Bou Arreridj,1990,470482
35,Boumerdès,1990,628457
36,El Tarf,1990,299783
37,Tindouf,1990,20279
38,Tissemsilt,1990,236463
39,El Oued,1990,422677
40,Khenchela,1990,278641
41,Souk Ahras,1990,318966
42,Tipaza,1990,564016
43,Mila,1990,565148
44,Aïn Defla,1990,570311
45,Naâma,1990,129592
46,Aïn Témouchent,1990,287127
47,Ghardaia,1990,238830
48,Relizane,1990,570601
1,Adrar,1991,251300
2,Chlef,1991,763622
3,Laghouat,1991,252642
4,Oum El Bouaghi,1991,454491
5,Batna,1991,839601
6,Béjaïa,1991,762292
7,Biskra,1991,488822
8,Béchar,1991,201205
9,Blida,1991,715731
10,Bouira,1991,565291
11,Tamanrasset,1991,118834
12,Tébessa,1991,464379
13,Tlemcen,1991,761458
14,Tiaret,1991,620212
15,Tizi Ouzou,1991,1004171
16,Algiers,1991,2054716
17,Djelfa,1991,639166
18,Jijel,1991,512918
19,Sétif,1991,1128680
20,Saïda,1991,250654
21,Skikda,1991,685685
22,Sidi Bel Abbès,1991,475572
23,Annaba,1991,495977
24,Guelma,1991,385194
25,Constantine,1991,719908
26,Médéa,1991,672086
27,Mostaganem,1991,550529
28,M'Sila,1991,683731
29,Mascara,1991,603957
30,Ouargla,1991,344494
31,Oran,1991,992637
32,El Bayadh,1991,189655
33,Illizi,1991,24163
34,Bordj Bou Arreridj,1991,483345
35,Boumerdès,1991,625326
36,El Tarf,1991,307125
37,Tindouf,1991,21648
38,Tissemsilt,1991,239484
39,El Oued,1991,436705
40,Khenchela,1991,289204
41,Souk Ahras,1991,325822
42,Tipaza,1991,550506
43,Mila,1991,581882
44,Aïn Defla,1991,581586
45,Naâma,1991,134777
46,Aïn Témouchent,1991,292246
47,Ghardaia,1991,246324
48,Relizane,1991,579139
1,Adrar,1992,259925
2,Chlef,1992,782944
3,Laghouat,1992,262619
4,Oum El Bouaghi,1992,466700
5,Batna,1992,859248
6,Béjaïa,1992,776706
7,Biskra,1992,503432
8,Béchar,1992,205467
9,Blida,1992,721900
10,Bouira,1992,574702
11,Tamanrasset,1992,124332
12,Tébessa,1992,477449
13,Tlemcen,1992,774373
14,Tiaret,1992,633439
15,Tizi Ouzou,1992,1020372
16,Algiers,1992,2137720
17,Djelfa,1992,673877
18,Jijel,1992,522579
19,Sétif,1992,1158731
20,Saïda,1992,254710
21,Skikda,1992,701352
22,Sidi Bel Abbès,1992,483386
23,Annaba,1992,505572
24,Guelma,1992,392625
25,Constantine,1992,733936
26,Médéa,1992,678245
27,Mostaganem,1992,561981
28,M'Sila,1992,702915
29,Mascara,1992,614318
30,Ouargla,1992,358502
31,Oran,1992,1013569
32,El Bayadh,1992,196707
33,Illizi,1992,25408
34,Bordj Bou Arreridj,1992,495727
35,Boumerdès,1992,623698
36,El Tarf,1992,314313
37,Tindouf,1992,23044
38,Tissemsilt,1992,242529
39,El Oued,1992,450552
40,Khenchela,1992,299230
41,Souk Ahras,1992,332649
42,Tipaza,1992,538763
43,Mila,1992,597966
44,Aïn Defla,1992,592813
45,Naâma,1992,139766
46,Aïn Témouchent,1992,297313
47,Ghardaia,1992,253751
48,Relizane,1992,587690
1,Adrar,1993,268563
2,Chlef,1993,801604
3,Laghouat,1993,272842
4,Oum El Bouaghi,1993,478612
5,Batna,1993,878499
6,Béjaïa,1993,790424
7,Biskra,1993,517926
8,Béchar,1993,209702
9,Blida,1993,729410
10,Bouira,1993,583896
11,Tamanrasset,1993,129568
12,Tébessa,1993,490240
13,Tlemcen,1993,787054
14,Tiaret,1993,647414
15,Tizi Ouzou,1993,1035786
16,Algiers,1993,2217212
17,Djelfa,1993,707581
18,Jijel,1993,531944
19,Sétif,1993,1187681
20,Saïda,1993,258848
21,Skikda,1993,716627
22,Sidi Bel Abbès,1993,491173
23,Annaba,1993,514803
24,Guelma,1993,399843
25,Constantine,1993,747818
26,Médéa,1993,684721
27,Mostaganem,1993,573374
28,M'Sila,1993,721958
29,Mascara,1993,624708
30,Ouargla,1993,372332
31,Oran,1993,1035276
32,El Bayadh,1993,203165
33,Illizi,1993,26704
34,Bordj Bou Arreridj,1993,507629
35,Boumerdès,1993,623573
36,El Tarf,1993,321347
37,Tindouf,1993,24468
38,Tissemsilt,1993,245598
39,El Oued,1993,464218
40,Khenchela,1993,308720
41,Souk Ahras,1993,339449
42,Tipaza,1993,528785
43,Mila,1993,613399
44,Aïn Defla,1993,603992
45,Naâma,1993,144559
46,Aïn Témouchent,1993,302327
47,Ghardaia,1993,261112
48,Relizane,1993,596253
1,Adrar,1994,277215
2,Chlef,1994,819603
3,Laghouat,1994,283310
4,Oum El Bouaghi,1994,490226
5,Batna,1994,897354
6,Béjaïa,1994,803444
7,Biskra,1994,532303
8,Béchar,1994,213911
9,Blida,1994,738260
10,Bouira,1994,592871
11,Tamanrasset,1994,134541
12,Tébessa,1994,502753
13,Tlemcen,1994,799500
14,Tiaret,1994,662137
15,Tizi Ouzou,1994,1050414
16,Algiers,1994,2293192
17,Djelfa,1994,740277
18,Jijel,1994,541013
19,Sétif,1994,1215532
20,Saïda,1994,263066
21,Skikda,1994,731509
22,Sidi Bel Abbès,1994,498933
23,Annaba,1994,523668
24,Guelma,1994,406846
25,Constantine,1994,761554
26,Médéa,1994,691515
27,Mostaganem,1994,584707
28,M'Sila,1994,740858
29,Mascara,1994,635128
30,Ouargla,1994,385986
31,Oran,1994,1057761
32,El Bayadh,1994,209028
33,Illizi,1994,28052
34,Bordj Bou Arreridj,1994,519050
35,Boumerdès,1994,624951
36,El Tarf,1994,328228
37,Tindouf,1994,25920
38,Tissemsilt,1994,248690
39,El Oued,1994,477704
40,Khenchela,1994,317674
41,Souk Ahras,1994,346221
42,Tipaza,1994,520572
43,Mila,1994,628182
44,Aïn Defla,1994,615125
45,Naâma,1994,149155
46,Aïn Témouchent,1994,307289
47,Ghardaia,1994,268407
48,Relizane,1994,604828
1,Adrar,1995,285879
2,Chlef,1995,836939
3,Laghouat,1995,294023
4,Oum El Bouaghi,1995,501543
5,Batna,1995,915814
6,Béjaïa,1995,815768
7,Biskra,1995,546564
8,Béchar,1995,218093
9,Blida,1995,748451
10,Bouira,1995,601627
11,Tamanrasset,1995,139253
12,Tébessa,1995,514987
13,Tlemcen,1995,811712
14,Tiaret,1995,677609
15,Tizi Ouzou,1995,1064255
16,Algiers,1995,2365660
17,Djelfa,1995,771965
18,Jijel,1995,549787
19,Sétif,1995,1242284
20,Saïda,1995,267366
21,Skikda,1995,746000
22,Sidi Bel Abbès,1995,506666
23,Annaba,1995,532169
24,Guelma,1995,413636
25,Constantine,1995,775143
26,Médéa,1995,698625
27,Mostaganem,1995,595981
28,M'Sila,1995,759618
29,Mascara,1995,645577
30,Ouargla,1995,399462
31,Oran,1995,1081022
32,El Bayadh,1995,214295
33,Illizi,1995,29452
34,Bordj Bou Arreridj,1995,529990
35,Boumerdès,1995,627833
36,El Tarf,1995,334954
37,Tindouf,1995,27399
38,Tissemsilt,1995,251807
39,El Oued,1995,491009
40,Khenchela,1995,326090
41,Souk Ahras,1995,352965
42,Tipaza,1995,514126
43,Mila,1995,642316
44,Aïn Defla,1995,626210
45,Naâma,1995,153555
46,Aïn Témouchent,1995,312198
47,Ghardaia,1995,275635
48,Relizane,1995,613415
1,Adrar,1996,294557
2,Chlef,1996,853614
3,Laghouat,1996,304982
4,Oum El Bouaghi,1996,512563
5,Batna,1996,933878
6,Béjaïa,1996,827395
7,Biskra,1996,560708
8,Béchar,1996,222249
9,Blida,1996,759983
10,Bouira,1996,610165
11,Tamanrasset,1996,143702
12,Tébessa,1996,526943
13,Tlemcen,1996,823690
14,Tiaret,1996,693829
15,Tizi Ouzou,1996,1077309
16,Algiers,1996,2434616
17,Djelfa,1996,802645
18,Jijel,1996,558266
19,Sétif,1996,1267935
20,Saïda,1996,271747
21,Skikda,1996,760098
22,Sidi Bel Abbès,1996,514372
23,Annaba,1996,540306
24,Guelma,1996,420211
25,Constantine,1996,788586
26,Médéa,1996,706053
27,Mostaganem,1996,607195
28,M'Sila,1996,778235
29,Mascara,1996,656055
30,Ouargla,1996,412762
31,Oran,1996,1105059
32,El Bayadh,1996,218968
33,Illizi,1996,30903
34,Bordj Bou Arreridj,1996,540450
35,Boumerdès,1996,632217
36,El Tarf,1996,341528
37,Tindouf,1996,28906
38,Tissemsilt,1996,254947
39,El Oued,1996,504134
40,Khenchela,1996,333971
41,Souk Ahras,1996,359682
42,Tipaza,1996,509445
43,Mila,1996,655799
44,Aïn Defla,1996,637248
45,Naâma,1996,157759
46,Aïn Témouchent,1996,317055
47,Ghardaia,1996,282798
48,Relizane,1996,622015
1,Adrar,1997,303248
2,Chlef,1997,869627
3,Laghouat,1997,316185
4,Oum El Bouaghi,1997,523285
5,Batna,1997,951547
6,Béjaïa,1997,838326
7,Biskra,1997,574736
8,Béchar,1997,226378
9,Blida,1997,772855
10,Bouira,1997,618484
11,Tamanrasset,1997,147889
12,Tébessa,1997,538621
13,Tlemcen,1997,835433
14,Tiaret,1997,710796
15,Tizi Ouzou,1997,1089577
16,Algiers,1997,2500060
17,Djelfa,1997,832317
18,Jijel,1997,566448
19,Sétif,1997,1292487
20,Saïda,1997,276209
21,Skikda,1997,773804
22,Sidi Bel Abbès,1997,522051
23,Annaba,1997,548077
24,Guelma,1997,426573
25,Constantine,1997,801882
26,Médéa,1997,713798
27,Mostaganem,1997,618350
28,M'Sila,1997,796711
29,Mascara,1997,666562
30,Ouargla,1997,425885
31,Oran,1997,1129873
32,El Bayadh,1997,223045
33,Illizi,1997,32405
34,Bordj Bou Arreridj,1997,550429
35,Boumerdès,1997,638105
36,El Tarf,1997,347947
37,Tindouf,1997,30441
38,Tissemsilt,1997,258110
39,El Oued,1997,517078
40,Khenchela,1997,341314
41,Souk Ahras,1997,366371
42,Tipaza,1997,506531
43,Mila,1997,668632
44,Aïn Defla,1997,648238
45,Naâma,1997,161766
46,Aïn Témouchent,1997,321859
47,Ghardaia,1997,289895
48,Relizane,1997,630628
1,Adrar,1998,311952
2,Chlef,1998,884978
3,Laghouat,1998,327634
4,Oum El Bouaghi,1998,533711
5,Batna,1998,968820
6,Béjaïa,1998,848560
7,Biskra,1998,588648
8,Béchar,1998,230482
9,Blida,1998,787069
10,Bouira,1998,626586
11,Tamanrasset,1998,151814
12,Tébessa,1998,550021
13,Tlemcen,1998,846942
14,Tiaret,1998,728513
15,Tizi Ouzou,1998,1101059
16,Algiers,1998,2561992
17,Djelfa,1998,860981
18,Jijel,1998,574336
19,Sétif,1998,1315940
20,Saïda,1998,280752
21,Skikda,1998,787118
22,Sidi Bel Abbès,1998,529704
23,Annaba,1998,555485
24,Guelma,1998,432721
25,Constantine,1998,815032
26,Médéa,1998,721861
27,Mostaganem,1998,629445
28,M'Sila,1998,815045
29,Mascara,1998,677099
30,Ouargla,1998,438831
31,Oran,1998,1155464
32,El Bayadh,1998,226528
33,Illizi,1998,33960
34,Bordj Bou Arreridj,1998,559928
35,Boumerdès,1998,645497
36,El Tarf,1998,354213
37,Tindouf,1998,32004
38,Tissemsilt,1998,261298
39,El Oued,1998,529842
40,Khenchela,1998,348122
41,Souk Ahras,1998,373033
42,Tipaza,1998,505381
43,Mila,1998,680815
44,Aïn Defla,1998,659182
45,Naâma,1998,165578
46,Aïn Témouchent,1998,326611
47,Ghardaia,1998,296926
48,Relizane,1998,639253
1,Adrar,1999,320669
2,Chlef,1999,899667
3,Laghouat,1999,339327
4,Oum El Bouaghi,1999,543838
5,Batna,1999,985697
6,Béjaïa,1999,858096
7,Biskra,1999,602442
8,Béchar,1999,234558
9,Blida,1999,802622
10,Bouira,1999,634468
11,Tamanrasset,1999,155476
12,Tébessa,1999,561141
13,Tlemcen,1999,858216
14,Tiaret,1999,746977
15,Tizi Ouzou,1999,1111753
16,Algiers,1999,2620411
17,Djelfa,1999,888637
18,Jijel,1999,581927
19,Sétif,1999,1338292
20,Saïda,1999,285375
21,Skikda,1999,800039
22,Sidi Bel Abbès,1999,537329
23,Annaba,1999,562527
24,Guelma,1999,438654
25,Constantine,1999,828035
26,Médéa,1999,730240
27,Mostaganem,1999,640480
28,M'Sila,1999,833237
29,Mascara,1999,687664
30,Ouargla,1999,451599
31,Oran,1999,1181831
32,El Bayadh,1999,229415
33,Illizi,1999,35565
34,Bordj Bou Arreridj,1999,568945
35,Boumerdès,1999,654391
36,El Tarf,1999,360324
37,Tindouf,1999,33594
38,Tissemsilt,1999,264509
39,El Oued,1999,542425
40,Khenchela,1999,354392
41,Souk Ahras,1999,379666
42,Tipaza,1999,505998
43,Mila,1999,692347
44,Aïn Defla,1999,670077
45,Naâma,1999,169192
46,Aïn Témouchent,1999,331310
47,Ghardaia,1999,303890
48,Relizane,1999,647890
1,Adrar,2000,329399
2,Chlef,2000,913694
3,Laghouat,2000,351266
4,Oum El Bouaghi,2000,553669
5,Batna,2000,1002179
6,Béjaïa,2000,866937
7,Biskra,2000,616121
8,Béchar,2000,238608
9,Blida,2000,819517
10,Bouira,2000,642132
11,Tamanrasset,2000,158876
12,Tébessa,2000,571984
13,Tlemcen,2000,869256
14,Tiaret,2000,766189
15,Tizi Ouzou,2000,1121661
16,Algiers,2000,2675319
17,Djelfa,2000,915285
18,Jijel,2000,589223
19,Sétif,2000,1359545
20,Saïda,2000,290081
21,Skikda,2000,812568
22,Sidi Bel Abbès,2000,544927
23,Annaba,2000,569205
24,Guelma,2000,444374
25,Constantine,2000,840892
26,Médéa,2000,738937
27,Mostaganem,2000,651456
28,M'Sila,2000,851287
29,Mascara,2000,698259
30,Ouargla,2000,464191
31,Oran,2000,1208974
32,El Bayadh,2000,231707
33,Illizi,2000,37222
34,Bordj Bou Arreridj,2000,577482
35,Boumerdès,2000,664788
36,El Tarf,2000,366283
37,Tindouf,2000,35211
38,Tissemsilt,2000,267743
39,El Oued,2000,554827
40,Khenchela,2000,360126
41,Souk Ahras,2000,386273
42,Tipaza,2000,508381
43,Mila,2000,703230
44,Aïn Defla,2000,680926
45,Naâma,2000,172611
46,Aïn Témouchent,2000,335956
47,Ghardaia,2000,310789
48,Relizane,2000,656539
1,Adrar,2001,338142
2,Chlef,2001,927060
3,Laghouat,2001,363450
4,Oum El Bouaghi,2001,563202
5,Batna,2001,1018265
6,Béjaïa,2001,875080
7,Biskra,2001,629683
8,Béchar,2001,242632
9,Blida,2001,837752
10,Bouira,2001,649578
11,Tamanrasset,2001,162014
12,Tébessa,2001,582548
13,Tlemcen,2001,880061
14,Tiaret,2001,786150
15,Tizi Ouzou,2001,1130782
16,Algiers,2001,2726714
17,Djelfa,2001,940925
18,Jijel,2001,596223
19,Sétif,2001,1379698
20,Saïda,2001,294867
21,Skikda,2001,824705
22,Sidi Bel Abbès,2001,552499
23,Annaba,2001,575518
24,Guelma,2001,449880
25,Constantine,2001,853602
26,Médéa,2001,747951
27,Mostaganem,2001,662372
28,M'Sila,2001,869196
29,Mascara,2001,708884
30,Ouargla,2001,476606
31,Oran,2001,1236894
32,El Bayadh,2001,233404
33,Illizi,2001,38931
34,Bordj Bou Arreridj,2001,585539
35,Boumerdès,2001,676689
36,El Tarf,2001,372087
37,Tindouf,2001,36857
38,Tissemsilt,2001,271002
39,El Oued,2001,567049
40,Khenchela,2001,365324
41,Souk Ahras,2001,392851
42,Tipaza,2001,512529
43,Mila,2001,713462
44,Aïn Defla,2001,691727
45,Naâma,2001,175833
46,Aïn Témouchent,2001,340550
47,Ghardaia,2001,317621
48,Relizane,2001,665201
1,Adrar,2002,346899
2,Chlef,2002,939763
3,Laghouat,2002,375879
4,Oum El Bouaghi,2002,572438
5,Batna,2002,1033955
6,Béjaïa,2002,882527
7,Biskra,2002,643128
8,Béchar,2002,246630
9,Blida,2002,857328
10,Bouira,2002,656806
11,Tamanrasset,2002,164890
12,Tébessa,2002,592834
13,Tlemcen,2002,890632
14,Tiaret,2002,806858
15,Tizi Ouzou,2002,1139117
16,Algiers,2002,2774598
17,Djelfa,2002,965557
18,Jijel,2002,602928
19,Sétif,2002,1398751
20,Saïda,2002,299734
21,Skikda,2002,836449
22,Sidi Bel Abbès,2002,560043
23,Annaba,2002,581466
24,Guelma,2002,455172
25,Constantine,2002,866166
26,Médéa,2002,757282
27,Mostaganem,2002,673229
28,M'Sila,2002,886963
29,Mascara,2002,719537
30,Ouargla,2002,488844
31,Oran,2002,1265591
32,El Bayadh,2002,234507
33,Illizi,2002,40691
34,Bordj Bou Arreridj,2002,593114
35,Boumerdès,2002,690093
36,El Tarf,2002,377738
37,Tindouf,2002,38530
38,Tissemsilt,2002,274284
39,El Oued,2002,579090
40,Khenchela,2002,369985
41,Souk Ahras,2002,399402
42,Tipaza,2002,518443
43,Mila,2002,723044
44,Aïn Defla,2002,702481
45,Naâma,2002,178859
46,Aïn Témouchent,2002,345092
47,Ghardaia,2002,324387
48,Relizane,2002,673875
1,Adrar,2003,355668
2,Chlef,2003,951805
3,Laghouat,2003,388553
4,Oum El Bouaghi,2003,581377
5,Batna,2003,1049250
6,Béjaïa,2003,889277
7,Biskra,2003,656457
8,Béchar,2003,250601
9,Blida,2003,878244
10,Bouira,2003,663814
11,Tamanrasset,2003,167503
12,Tébessa,2003,602841
13,Tlemcen,2003,900968
14,Tiaret,2003,828315
15,Tizi Ouzou,2003,1146665
16,Algiers,2003,2818969
17,Djelfa,2003,989181
18,Jijel,2003,609337
19,Sétif,2003,1416705
20,Saïda,2003,304682
21,Skikda,2003,847802
22,Sidi Bel Abbès,2003,567560
23,Annaba,2003,587050
24,Guelma,2003,460249
25,Constantine,2003,878584
26,Médéa,2003,766931
27,Mostaganem,2003,684026
28,M'Sila,2003,904589
29,Mascara,2003,730220
30,Ouargla,2003,500906
31,Oran,2003,1295064
32,El Bayadh,2003,235014
33,Illizi,2003,42502
34,Bordj Bou Arreridj,2003,600209
35,Boumerdès,2003,705000
36,El Tarf,2003,383235
